text,label
"호스텔은 매우 현대적인 곳이었어요. 그리고 전혀 호스텔처럼 보이지도 않았고요. 마치 호텔과 같은 모습이었어요. 방은 넓었고, 방에는 Tv도 있었고, 욕실에는 욕조까지 있었어요.아쉬운점: 서울 중심에서 지하철로 약 30분 정도 소요되는 곳이었고, 지하철 역에서도 걸어서 15분 정도 걸리는 곳이었어요. 그리고 침대 시트가 더러웠고, 큰 수건을 제공해 주지 않고 손을 닦는 수건만 제공해 주었어요.전반적으로, 가격이 저렴한 곳이었어요. 하지만 다음번에는 서울 중심에 위치한 호스텔로 가고 싶어요.",1/6
"역이랑 연결되어있어서, 교통편이 아주 좋습니다. 쇼핑몰,영화관,백화점, 공연장 등이 모두 연결되어있어서 한곳에서 모든 것을 체험할 수 있습니다.  높은 곳에 있는 로비 덕분에 탁 트인 서울 전경을 볼 수 있습니다. 룸 컨디션은 오래된 호텔이 아니라서 아주 좋습니다!!!",
서울에 급하게 와야할 일이 있어 오게 됐어용~워낙 지저분한곳을 싫어 하는터라사진만 보고 숙소 정하기가 많이 힘들었는데인터넷 검색과 리뷰를 통해 당일 예약 하고 방문하게 되었어요운전을 너무 오래 하고 와서 조금 일찍 도착 해서체크인 하러 왔는데~직원분이 아주 친절하게 대응해주셔서입구에서 한번 감동 받고객실에 들어가서 깔끔하고 깨끗함에 두번째 감동을 받았네요묵은피로가  싹~~풀어졌어요~~담에 서울에 다시 온다면 꼭 다시 방문 하도록 하겠습니다,
"서울인천국제공항(ICN) BUS STOP 6B, 13A에서 AIRPORT LIMOUSINE BUS #6019를 \15,000 요금을 지불하고 약 45-60분간 달려 서울 여의도의 첫번째 BUS STOP/MARRIOTT EXECUTIVE APARTMENTS HOTEL에서 내려 TOWER B LOBBY로들어가면 RECEIPTIONISTS 들이 건강하고 밝은 모습으로 12시간이라는 장거리 항공여행을한 나를 반갑게 맞이해 주어 쌓인 피로가 한 순간에 나라가는 기분이였습니다.5월 13일 저녁부터 6월 7일 현재까지 FRONT DESK에 근무하고있는 임지나, 박세미, 임준오, 김유리, 엄상아, 조윤주, 이하연, 석지원 주임 & 하승경 대리 등 모두 Marriott Hotel의 좋은 첫 인상을 나에게 가슴 깊이 각인해 주었습니다. 체류간 고객의 요구사항을 자기 집 일처럼 생각하고 신속히 처리해 주어 너무 고맙게 여기고 있습니다.2F에 위치한 Park Cafe에서 매일 아침 Buffet Breafasts를 친척, 친지 등 교대로 1명식 초대해 아침식사를 같이해 왔는데 보이지 않는 주방에서 깨끗하고 맛있는 음식을 준비하고, 요리하고, Buffet Table에 적시에 제공해 준 요리사들 김재준, 전우진, 전찬우,황준규, 강형석 & 유지형 여러분들에게 찬사를 보내며 감사합니다. 여러분들야말로 진정한 Marriott Hotel의 보배입니다.끝으로 2F Park Cafe에서 매일 아침 Buffet Breakfasts를 친척 및 친지들과 함께 자기집처럼 즐길수 있도록 세심한 배려와 도움을 준 김혜원, 홍연옥, 혜영, 은총 & 이나영 대리 등 모두에게 감사합니다. 고객이 도움이를 찾을 필요가 없을 정도로 수시로 고객들을 일잃 살펴 보고 필요한 Service를 제공한 여러분들을 잊지 않을 것입니다.Wondeful Service! With respects, Happiness Wisher Uk Kim/ from California, U.S.A.",
명동역 옆에 위치해 있어 접근성도 좋고 트랜디한 인테리어가 인상깊었습니다.늦은 시간 체크인을 하고 객실로 들어가면서 야경을 배경 삼아 사진을 찍었어요. 21층 루프탑을 가지 못해 아쉬웠어요. 재방문때는 가보려고요^^,
두번째 이용하는 구로호텔항상 그렇지만 위치와 시설은 대만족이번에 소셜에 올라온 레스토링도 이용하기로 하고 방문!2시쯤 체크인을 하고 저녁 먹기전까지 시간이 남아 광명 이케아에 갔다왔는데 알차게 쇼핑하고 득템도 많이함 ㅋㅋ레스토랑 저녁뷔페는 메뉴도 알차고 특히 라이브 코너 고기가 넘 맘에 들었다.양고기 맛남!!!객실이 깨끗하고 정리가 잘되어 무엇보다 가족과 함께간 나에게 이번에도 좋은 인상을 심어준 호텔입니다.직원서비스는 동급에서 가장 친밀감을 주는 호텔인것 같았다.,
8월말에 가니 수영장이 붐비지 않아 좋았습니다. 물도 깨끗하고 유아용 풀도 따로 있고 산책코스도 이쁘네요. 뒷뜰이 사진찍고도 좋고 전체적으로 한적한 분위기 입니다.,
침구가 너무 좋아서 꿀잠잤어요ㅠㅠ업그레이드도 해주셔서 야경 구경도 잘 했습니다카운터분도 넘 친절하시고 방도 깨끗했어요~~다음에 또 방문하겠습니다^^,
숙소가 쾌적하고 편안해요위치도 좋고 주변이 조용하고 깨끗해요고급스럽고 인테리어도 모던해요편안하게 잘 쉬다 갑니다,
"저희는 지난 3달간 아시아를 여행해왔었고, 가히 저희가 Lynette의 게스트하우스에서 머물렀던 것이 가장 최고의 경험이었다고 말할 수 있겠네요! 이곳은 정말 훌륭해요: 이곳이 홍대 주택가에 있기 때문에, 지하철역에서 대략 5분 정도만 걸어가면 되죠. (운이 좋게도 그 지하철역은 인천 국제공항과 바로 연결돼있어요) 또한, 5분 거리에 수많은 식당, 바/카페가 있어요. 그래서 말 그대로 몇 분만 걸어가면 끝내주는 나이트클럽이 있는 장소지만, 게스트하우스가 있는 주택가는 평온하고 고요하기 짝이 없죠. Lynette는 이곳을 단순화시켜 진정한 보석으로 탈바꿈시켰지만, 아주 멋진 실내 장식과 섬세한 디테일이 시선을 끕니다. 방과 화장실은 매우 깨끗해요. (서울을 다시 방문할 수 있음에 감사드려요, 특히 이 게스트하우스에는 두 배로 말이죠. 저희는 사실 방 한 개 이상을 봤었어요 - 모든 방이 훌륭했어요!) 방은 그리 크진 않지만, 각 층에 있는 작은 공용 거실 덕분에, 그리 비좁은 느낌은 들지 않아요. 아침 식사는 간단하지만 맛있고, DIY 형식이라서 먹고 싶은 만큼 마음껏 먹을 수 있어요 :-) 접수처에 세탁기와 프린터가 있고, 각 층에 와이파이가 있으며 옥상에는 빨랫감을 말릴 수 있는 공간이 있습니다.이곳에서 최고인 것은요? 여주인이요!! Lynette는 굉장한 사람이에요! 그녀는 항시 대기하고 있을 뿐만 아니라 매우 마음씨가 따듯하며 아주 많은 도움을 줘요. 한국 사람 대부분이 영어로 말하지 않기 때문에, 투어를 예약하거나 특정 식당을 찾기가 항상 쉽지만은 않아요. 운이 좋게도, Lynette는 저희를 여러 번 도와줬어요. 저희를 대신해서 여행 대행사에 전화를 해주었고, 공동경비구역/비무장지대 여행을 전화로 예약해줬고 아주 맛있는 한국식 바비큐와 닭갈비로 유명한 식당을 추천해줬어요!!저희는 제 친구, 가족 그리고 여러분께 Lynette의 게스트 하우스를 추천해드릴 뿐만 아니라, 저희가 서울에 다시 가게 된다면 꼭 이곳에 다시 올 겁니다 - 돈이 얼마나 들 건 말이죠. 이곳은 다른 지역에서 당신이 마치 집에 있는 것과 같은 느낌을 들게 하는 조그마하고 단순하며 아늑한 장소입니다!정말 고마워요. Lynette!!!",9
친구 생일이라 친구들과 다같이 호텔에서 편하게 놀기위해 롯데호텔에 다녀왔는데 여성만 이용할수있는 층이 따로있어서 뭔가 더 안전하고 편하게 보낼수있을것 같아서 이용해봤습니다! 이런곳이 있다니 신기하구 정말 좋았어요! 방도 깔끔하고 필요한거 있다고 하면 바로 가져다주시고 아 다른것보다 조식이너무맛있어서 아침잠많은 친구들도 일찍일어났습니닼ㅋㅋㅋㅋㅋㅋㅋ 조식때문에 롯데호텔왔다고 친구들이랑 농담했지만 정말 깔끔하고 좋았어요 직원분들도 친절하셔서 다음 친구생일때 다시오자고 약속잡았습니다 위치도좋아서 주변에서 시간보내기에도 편했습니다부모님 생신때 모시고 같이와도 정말 좋을것같네요,
공덕역 1번출구 앞이라서 위치도 좋고 깔끔합니다.직원들도 친절하고 음식도 맛있습니다. 외국인들에게도 추천하기 좋은 호텔입니다.,
"비스타로 바뀌면서 처음 호텔에 방문하였는데세련된 디자인과 좋은 분위기가 있는 로비와 친절한 직원들 때문에 가족들과투숙하면서 즐겁고 행복했었습니다.경치가 매우 좋고 객실 컨디션도 좋으며, 금액이조금 비싸긴 하지만 그래도 이 가격에 투숙하기에는 나쁘지 않다고 생각합니다.잘 투숙하였다 갑니다. 감사해용",20
코트야드 바이 메리어트 호텔의 직원들의   친절함이 인상에 남습니다. 조식부페도 참 좋았고요. 쇼핑센터 와 바로 연결 되는점도 참 매력 있었습니다.,
"한국친구를 만나기위해 갔을 때 이틀 묵었어요. 장소는 좀 알기 힘든 곳에 있었지만, 주인(이름을 잊어먹었는데, 젊은 분이었어요)에게 전화를 하니 마중을 나와 주더군요. 지하철역에서 10분정도로 ,편리했어요. 주인은 상냥한 분 이였답니다. 게스트하우스라, 서비스 등은 기대하지 않았어요. 2단침대가 있는 방에 혼자 묵었습니다. 밖이 엄청 추웠지만, 방은 덥게 느껴질 정도로 따뜻했어요. 샤워룸은 여기저기 있더군요. 옆 방 사람의 목소리가 그대로 들립니다. 뭐, 게스트하우스 라는게 이런거겠죠. 젊은 사람이 많기에, 친구를 사귈 수 있을지도 모르겠네요. 차분한 느낌을 좋아하시는 분이라면, 추천해드리기가 좀 그렇네요.",3/7/19
"12월 연말에 부산친구들과 함께 명동더그랜드호텔에 투숙했어요! 명동역 중심에 있어서 이동하기도 편리했구요 길찾기도 쉬웠습니다. 직원분들도 친절하시고,  특히 커피를 좋아하는 저로썬 커피서비스도 마음에 들었습니다. 지금도 매일하는지는 모르겠지만 저녁마다 하는 행사에  외국인들이 많아 이국적인느낌도 나서 더 즐겁게 투숙할수있었어요!  추천합니다~^^",
뷔페에서 가족끼리 저녁을 먹었는데 식당 분위기와 음식 그리고 서비스 모두 만족스러웠습니다.음식은 맛있고 따뜻하게 유지되었고 직원분들은 요구하상을 바로 해결해주셨습니다. 테이블도 청결하게 세팅되어있었고 뷰가 좋습니다. 또 가고 싶네요.,
"우리는 영업시간이 지나 도착했지만, 그곳에는 우리가 들어갈 수 있도록 키패드에 관해 설명하는 환영의 작은 메모가 있었습니다. 아주 멋진 기술이었고 브라이언은 그 방법을 알고 있었습니다! 우리에게는 작지만 아늑한 개인 객실이 있었습니다. 매우 깨끗하고 안전하다고 느꼈습니다. 아침 식사도 포함되어 있었고, 꽤 기본적이지만 다른 투숙객들뿐만 아니라 이곳을 소유한 가족과도 식사를 같이 할 수 있습니다. 브라이언은 매우 도움이 되었는데, 그는 우리를 앉혀 놓고 지도와 함께 그 지역에 관해 설명해주었습니다. 그건 그렇고 이 호스텔은 아주 좋은 위치에 있습니다! 다운타운이 아닌 서울의 대학가에 있습니다. 어느 시간대나 정말 재미있고 역동적입니다. 밤 문화가 최고였는데, 우리는 온갖 다양한 장소들을 들락날락하는 것을 즐겼습니다. 작은 팁 하나를 주자면 여기 동물 카페들이 있다는 것입니다! 우리는 라쿤과 미어캣 카페에 갔는데 실제로 그들을 쓰다듬고 같이 놀 수 있습니다! 우리는 대중교통을 전혀 이용하지 않았지만, 주변을 돌아다니는 방법을 알아야 할 경우 브라이언이 그곳에 도착하기 전과 머무는 동안 도움을 줄 수 있습니다.  전반적으로, 다시 가고 싶습니다. 브라이언의 가족은 정말 귀엽습니다. 우리가 체크아웃할 때 그는 벽에 붙이기 위해 우리의 사진을 찍었고 우리도 이제 가족의 일원이라고 말했습니다. :-)",10
샤워기줄에 심한 물때로인해샤워할때마다 떨어지는 검은색 가루들이 정말 몹시 불쾌했고소음이 심합니다. 오토바이소리가 대로변방에서 다 들립니다.저는 여태 가본 호텔중 가장 불만족스러웠습니다.,0/6
크리스마스  분위기 짱짱너무 분위기 좋고 조식도 맛있었어요~~^^좋은 시간 보냈네요 ㅎㅎ컨시어지 직원도 너무 친절하네요?또가고싶어여다만 아쉬운점이있다면 ㅠㅠ 주차...  너무 복잡해서 들어갈때도 나올때도  한시간씩이나 걸리고 불편하더라구요 ㅠㅠ,20
"루프트 탑 바로도 유명한 곳.남산타워 뷰가 보이는 방으로 잡는게 좋고, 어메니티가 우수하다",
411호에 묵었는데 와이파이가 좋지 않았어요. 신호가 잡히긴 했지만 계속 끊겼다 연결되었다를 반복했습니다. 그외의 모든 사항들은 만족했어요. 와이파이는 객실에 따라 다르니까 이해합니다. 지난 번 2층에 묵었을 때는 아주 좋았거든요. 또 기회가 되면 묵을 계획입니다 ^^ ,19
